prefix,lat,lon,name,category,in_h1,out_h1,in_h2,out_h2,in_h3,out_h3,in_h4,out_h4,in_h5,out_h5,in_h6,out_h6,in_h7,out_h7,in_h8,out_h8,in_h9,out_h9,in_h10,out_h10,in_h11,out_h11,in_h12,out_h12,in_h13,out_h13,in_h14,out_h14,in_h15,out_h15,in_h16,out_h16,in_h17,out_h17,in_h18,out_h18,in_h19,out_h19,in_h20,out_h20,in_h21,out_h21,in_h22,out_h22,in_h23,out_h23,in_h24,out_h24,cap
fifv,29.63847,-82.361135,Fifield Hall,academic,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,3,1,3,0,2,0,0,4,2,3,2,0,1,2,1,0,4,1,2,2,1,1,0,7,3,1,1,4,0,0,17
flg,29.649463,-82.347294,Florida Gym,sports,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,0,0,1,0,2,1,1,0,1,2,2,0,2,0,0,1,0,101
fli,29.651575,-82.34385,Keene-Flint Hall,academic,5,4,7,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,2,4,6,8,10,11,9,6,7,8,8,6,12,16,21,18,23,12,26,18,12,9,19,7,16,5,10,2,5,99
flih,29.649981,-82.332703,Innovation Hub,academic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,2,0,1,1,0,1,0,2,0,2,1,1,0,1,1,1,0,1,1,0,0,0,13
flo,29.650131,-82.343723,Griffin-Floyd Hall,academic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,1,2,1,1,1,0,1,2,4,8,2,2,3,7,3,2,2,2,4,1,2,3,0,1,67
fpof,29.65047,-82.347275,Florida Pool Offices/Lockers,sports,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,2,3,4,5,4,4,3,1,1,1,0,0,4,3,0,3,0,0,3,1,0,1,0,0,0,11
fsf,29.648006,-82.350075,Gator Corner Dining Center,social,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,4,6,2,1,5,6,5,5,2,6,4,10,5,5,3,6,8,7,6,13,10,11,8,12,1,2,3,0,0,0,25
ger,29.650745,-82.340119,Gerson Hall,academic,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,2,2,0,0,0,0,0,0,0,1,0,1,48
gerc,29.650745,-82.340119,Gerson Hall,academic,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,2,2,0,0,0,0,0,0,0,1,0,1,48
gri,29.649287,-82.342056,Grinter Hall,academic,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,6,1,3,3,6,3,9,1,12,9,9,2,8,5,9,16,10,6,15,11,11,5,16,12,13,14,9,6,0,0,77
harn,29.637031,-82.370247,Harn Museum Of Art,museum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,2,4,1,0,1,2,5,2,4,1,6,1,2,1,1,2,4,1,0,0,0,2,1,1,1,0,0,0,0,0,0,18
harng,29.637031,-82.370247,Harn Museum Of Art,museum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,2,4,1,0,1,2,5,2,4,1,6,1,2,1,1,2,4,1,0,0,0,2,1,1,1,0,0,0,0,0,0,18
harntr,29.637031,-82.370247,Harn Museum Of Art,museum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,2,4,1,0,1,2,5,2,4,1,6,1,2,1,1,2,4,1,0,0,0,2,1,1,1,0,0,0,0,0,0,18
her,29.651103,-82.3486,Heritage Hall,academic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,8
hgs,29.650423,-82.340748,Hough Hall Business School,unknown,1,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,8,2,6,7,14,13,11,8,13,8,9,12,18,20,10,18,15,10,21,23,16,14,6,17,8,6,1,0,92
hol,29.649817,-82.359215,Holland Law Center,academic,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,3,5,3,3,5,4,6,8,5,5,10,9,12,9,13,11,11,9,9,3,5,4,3,6,9,3,2,2,0,0,78
hrb,29.651757,-82.334063,HR Building,admin,1,1,5,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,2,2,2,0,1,2,2,2,0,0,0,2,3,0,1,0,1,0,0,5
hub,29.648251,-82.345586,The Hub,social,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,1,4,4,0,4,3,0,4,4,1,5,3,5,1,2,2,2,1,1,1,0,0,1,1,108
hume,29.644505,-82.352442,Hume Commons,housing,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,0,1,1,1,1,0,0,1,1,0,1,2,4,1,4,1,0,2,1,0,0,1,0,0,9
iblc,29.652301,-82.342142,Institute Of Black Culture,social,1,0,4,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,2,3,4,6,2,9,4,3,6,2,3,6,2,2,8,6,5,10,10,7,10,6,7,6,9,4,2,0,0,26
ihlc,29.652293,-82.341916,Hispanic/Latino Cultures Inst,social,2,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,7,6,8,3,2,4,3,2,2,2,2,4,7,4,7,7,4,4,4,2,7,3,1,4,1,0,31
imag,29.63781,-82.362908,Mycology Lab,academic,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2,1,1,1,1,2,1,0,0,0,0,0,1,2,2,0,1,3,1,0,2,0,0,0,6
impl,29.645697,-82.343192,Office Building,admin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,1,1,0,0,1,0,1,1,1,1,1,2,3,2,1,3,1,5,0,0,10
inf,29.649513,-82.346505,Infirmary,academic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,27
infb,29.649513,-82.346505,Infirmary,academic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,27
jen,29.644393,-82.342214,Jennings Hall Office,admin,5,2,5,4,3,1,2,0,3,0,0,1,1,1,3,3,2,0,10,2,15,4,11,6,22,8,14,14,16,8,21,16,19,10,19,11,24,14,26,9,11,12,17,19,9,16,1,2,76
lar,29.643124,-82.347321,Larsen Hall,academic,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,3,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,43
lbw,29.65112,-82.34288,Library West,library,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,19,5,18,10,30,26,54,25,31,34,45,47,46,64,45,64,38,50,36,53,57,62,40,58,38,51,28,7,0,127
lit,29.648846,-82.340697,Little Hall,academic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,4,1,3,0,6,7,3,1,4,0,3,2,0,3,1,3,2,2,1,6,1,5,1,3,1,4,0,1,168
mae,29.64668,-82.349201,Materials Engineering,academic,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,2,1,3,0,1,2,1,3,0,1,0,2,0,1,2,1,0,0,1,22
maec,29.647327,-82.349466,MAE C,academic,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,1,0,1,4,3,1,7,1,4,3,3,2,2,1,3,4,5,2,9,7,3,4,4,1,2,5,2,1,0,0,20
mat,29.651649,-82.341016,Matherly Hall,academic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1,0,0,2,1,1,0,2,0,0,2,0,1,2,2,6,2,8,1,3,1,1,0,3,164
mcca,29.646982,-82.345531,Mccarty Hall A,academic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,2,1,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,87
mccaG,29.646982,-82.345531,Mccarty Hall A,academic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,2,1,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,87
mccb,29.646754,-82.34492,Mccarty Hall B,academic,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,3,1,1,2,0,0,1,1,1,0,0,1,0,0,0,0,0,46
mccbG,29.646754,-82.34492,Mccarty Hall B,academic,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,3,1,1,2,0,0,1,1,1,0,0,1,0,0,0,0,0,46
mccc,29.646682,-82.345338,Mccarty Hall C,academic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,2,1,0,2,0,0,0,1,0,0,0,1,0,1,0,0,63
mccctr,29.646682,-82.345338,Mccarty Hall C,academic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,2,1,0,2,0,0,0,1,0,0,0,1,0,1,0,0,63
mccd,29.64646,-82.344389,Mccarty Hall D,academic,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,0,1,1,0,1,1,2,2,3,2,0,0,1,0,0,0,3,0,0,22
mccdG,29.64646,-82.344389,Mccarty Hall D,academic,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,0,1,1,0,1,1,2,2,3,2,0,0,1,0,0,0,3,0,0,22
mcg,29.636058,-82.370845,Mcguire Center,academic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,1,2,1,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
mcgB,29.636058,-82.370845,Mcguire Center,academic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,1,2,1,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
mcgC,29.636058,-82.370845,Mcguire Center,academic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,1,2,1,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
mcgCG,29.636058,-82.370845,Mcguire Center,academic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,1,2,1,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
mckl,29.648039,-82.346425,Microkelvin Laboratory,academic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6
mcsb,29.639963,-82.362885,Microbiology/Cell Science,academic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,15
meb,29.641979,-82.344079,Harrell Medical Education Building,academic,5,5,0,2,0,0,0,0,0,0,0,1,0,0,0,1,2,1,9,1,3,4,2,2,9,9,4,5,4,2,5,7,3,5,4,6,7,11,11,7,8,8,5,11,4,8,0,0,63
mebv,29.641979,-82.344079,Harrell Medical Education Building,academic,5,5,0,2,0,0,0,0,0,0,0,1,0,0,0,1,2,1,9,1,3,4,2,2,9,9,4,5,4,2,5,7,3,5,4,6,7,11,11,7,8,8,5,11,4,8,0,0,63
meh,29.632906,-82.361672,Mehrhof Hall,academic,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,2,0,1,0,2,0,1,1,2,0,3,0,1,1,4,3,1,0,1,0,0,0,2,0,1,0,0,14
msl,29.647957,-82.343904,Marston Science Library,library,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,6,5,14,8,17,13,30,16,35,26,29,30,33,38,26,34,24,30,30,26,24,16,19,20,18,26,3,2,3,177
mub,29.648244,-82.342908,Music Building,academic,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,2,4,2,3,2,10,8,5,10,4,7,10,11,9,10,10,8,14,16,17,5,15,5,15,4,1,1,2,0,94
mus,29.644484,-82.3441,Dickinson Hall,academic,0,0,3,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,4,0,0,1,3,3,1,2,1,3,4,2,5,1,4,1,2,4,0,2,4,0,0,27
nano,29.642764,-82.346123,Nanoscale Research,academic,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2,2,0,2,3,0,0,0,2,1,2,3,1,0,3,1,2,2,1,2,2,1,0,0,1,0,0,0,0,32
neb,29.642287,-82.347076,New Engineering Building,unknown,2,1,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,4,3,2,4,3,6,3,3,3,6,2,1,1,1,0,4,2,2,5,0,0,77
npb,29.643913,-82.349779,Physics,academic,0,1,0,2,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,2,1,5,0,2,2,6,2,3,3,2,2,3,6,5,4,10,6,4,2,5,5,5,7,4,1,0,0,105
npbB,29.643913,-82.349779,Physics,academic,0,1,0,2,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,2,1,5,0,2,2,6,2,3,3,2,2,3,6,5,4,10,6,4,2,5,5,5,7,4,1,0,0,105
nrg,29.646251,-82.337966,Norman Gym,sports,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2,0,2,0,2,1,1,0,2,1,1,5,3,1,2,2,0,3,1,0,3,2,1,1,0,2,30
nrn,29.646947,-82.338164,Norman Hall,academic,3,2,0,3,0,0,0,2,0,1,1,0,0,0,1,2,3,1,1,4,9,3,1,5,7,5,7,3,2,2,8,7,7,8,5,5,5,4,3,2,7,3,5,5,1,2,0,0,169
nrna,29.646645,-82.337581,Norman Hall Addition,academic,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2,2,4,0,3,2,8,5,4,3,1,8,6,8,6,2,3,5,2,2,5,1,5,0,1,1,1,76
nrnag,29.646645,-82.337581,Norman Hall Addition,academic,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2,2,4,0,3,2,8,5,4,3,1,8,6,8,6,2,3,5,2,2,5,1,5,0,1,1,1,76
nsc,29.647381,-82.347996,Nuclear Sciences,academic,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,1,1,4,2,2,0,5,2,5,1,2,3,1,4,2,3,3,4,2,2,0,1,0,1,1,0,42
nzh,29.645392,-82.345778,Newins-Ziegler Hall,academic,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,2,0,0,0,0,0,2,0,1,0,2,0,1,0,0,0,0,1,0,2,4,1,1,0,0,1,1,0,0,21
nzhB,29.645392,-82.345778,Newins-Ziegler Hall,academic,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,2,0,0,0,0,0,2,0,1,0,2,0,1,0,0,0,0,1,0,2,4,1,1,0,0,1,1,0,0,21
ohl1,29.639754,-82.358956,Ornamental Hort Laboratory 1,academic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ohl2,29.639824,-82.358554,Ornamental Hort Laboratory 2,academic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pcpa,29.635312,-82.369309,Phillips Center,social,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,4,0,5,4,4,8,7,8,2,4,1,2,1,0,2,1,3,0,1,0,0,1,0,4,1,1,0,0,0,12
pdc,29.642948,-82.369274,Physical Plant Central Stores,academic,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
phl,29.644585,-82.34878,Phelps Lab,academic,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,2,4,0,4,1,0,1,1,1,0,1,2,0,2,2,1,2,2,2,1,1,2,2,2,0,0,20
plsl,29.639079,-82.358344,Agronomy Plant Science Lab,academic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
pow,29.635726,-82.370236,Powell Hall,museum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,4,2,3,3,4,2,4,3,5,5,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
pres,29.648184,-82.36085,Presidents Residence,housing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
psf,29.639481,-82.359603,Plant Science Facility,academic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
pst,29.641504,-82.347885,Particle Science & Technology,academic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
psy,29.643418,-82.346266,Psychology,academic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,3,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,2,0,0,1,0,0,0,1,0,0,49
pugh,29.649468,-82.345665,Pugh Hall,academic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,53
rcd,29.650076,-82.34634,Racquet Club Dining Center,social,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,4,7,4,3,3,0,2,2,1,3,2,2,3,11,2,7,5,8,3,4,4,9,2,3,1,2,0,0,39
rei,29.646386,-82.34779,Reitz Student Union,social,8,2,0,0,0,0,0,0,1,0,0,1,0,1,1,3,2,2,0,7,6,4,15,11,18,17,10,12,17,20,22,13,16,16,22,13,18,19,15,19,19,20,20,9,9,5,3,4,286
