prefix,lat,lon,name,category,in_h1,out_h1,in_h2,out_h2,in_h3,out_h3,in_h4,out_h4,in_h5,out_h5,in_h6,out_h6,in_h7,out_h7,in_h8,out_h8,in_h9,out_h9,in_h10,out_h10,in_h11,out_h11,in_h12,out_h12,in_h13,out_h13,in_h14,out_h14,in_h15,out_h15,in_h16,out_h16,in_h17,out_h17,in_h18,out_h18,in_h19,out_h19,in_h20,out_h20,in_h21,out_h21,in_h22,out_h22,in_h23,out_h23,in_h24,out_h24,cap
ff,29.638503,-82.357321,Forestry Resource and Conserv. FF1,unknown,1,1,0,0,0,0,0,0,0,0,0,1,1,4,6,2,9,3,4,5,8,1,10,9,4,6,4,5,7,6,9,11,8,9,5,7,2,1,1,1,0,0,0,0,0,0,0,0,14
ff1,29.638525,-82.35733,Forestry Resource and Conservation,admin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fif,29.63847,-82.361135,Fifield Hall,academic,0,0,1,1,0,1,0,0,0,0,3,1,4,0,7,2,8,4,7,10,8,21,15,12,13,4,9,6,9,16,12,14,16,18,6,9,7,9,2,6,2,3,2,4,0,1,1,0,17
fifv,29.63847,-82.361135,Fifield Hall,academic,0,0,1,1,0,1,0,0,0,0,3,1,4,0,7,2,8,4,7,10,8,21,15,12,13,4,9,6,9,16,12,14,16,18,6,9,7,9,2,6,2,3,2,4,0,1,1,0,17
flg,29.649463,-82.347294,Florida Gym,sports,0,0,0,0,0,0,0,0,0,1,1,1,2,11,16,27,25,77,58,66,84,63,69,90,136,84,47,48,91,54,47,26,33,30,20,16,43,6,7,5,6,6,3,3,0,1,1,0,101
fli,29.651575,-82.34385,Keene-Flint Hall,academic,15,9,9,8,1,3,0,1,0,2,1,1,3,2,10,15,13,32,57,73,34,48,77,95,64,77,41,59,59,65,40,53,24,63,32,50,23,31,7,25,18,22,19,26,9,19,7,16,99
flih,29.649981,-82.332703,Innovation Hub,academic,0,2,2,1,0,0,0,0,0,0,0,0,5,1,9,1,12,1,12,5,4,10,8,6,11,5,1,4,3,7,3,4,2,9,4,6,2,5,0,2,3,4,0,2,1,1,0,1,13
flo,29.650131,-82.343723,Griffin-Floyd Hall,academic,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,3,22,29,25,20,17,39,25,37,15,15,15,18,14,22,22,11,7,19,4,4,3,3,2,2,1,5,3,0,0,1,3,67
fpof,29.65047,-82.347275,Florida Pool Offices/Lockers,sports,0,1,1,0,1,0,0,0,0,0,1,1,1,3,1,1,6,2,9,3,3,3,4,12,10,8,9,15,18,5,9,14,5,8,8,6,7,5,5,2,2,1,1,0,1,0,0,0,11
fsf,29.648006,-82.350075,Gator Corner Dining Center,social,0,0,0,0,0,0,0,0,0,0,1,0,6,2,13,5,17,10,17,15,13,18,15,24,17,10,10,10,14,12,16,15,14,26,19,19,28,22,13,11,5,10,4,6,2,3,2,3,25
ger,29.650745,-82.340119,Gerson Hall,academic,1,1,0,0,0,0,1,0,0,0,0,0,1,1,3,2,6,30,14,6,27,28,20,8,19,28,13,19,29,23,30,17,24,18,8,4,7,2,0,1,0,1,0,3,3,2,0,0,48
gerc,29.650745,-82.340119,Gerson Hall,academic,1,1,0,0,0,0,1,0,0,0,0,0,1,1,3,2,6,30,14,6,27,28,20,8,19,28,13,19,29,23,30,17,24,18,8,4,7,2,0,1,0,1,0,3,3,2,0,0,48
gri,29.649287,-82.342056,Grinter Hall,academic,6,10,4,5,4,4,1,1,0,1,3,3,12,8,7,18,19,13,27,35,30,71,77,102,93,58,44,40,39,41,56,34,42,45,28,21,25,15,18,17,18,9,9,14,11,11,3,9,77
harn,29.637031,-82.370247,Harn Museum Of Art,museum,0,1,0,0,0,0,0,0,1,1,0,0,4,0,13,0,10,4,11,1,12,8,10,5,5,8,5,7,6,3,1,11,3,12,7,28,35,18,16,14,8,10,1,7,1,1,0,0,18
harng,29.637031,-82.370247,Harn Museum Of Art,museum,0,1,0,0,0,0,0,0,1,1,0,0,4,0,13,0,10,4,11,1,12,8,10,5,5,8,5,7,6,3,1,11,3,12,7,28,35,18,16,14,8,10,1,7,1,1,0,0,18
harntr,29.637031,-82.370247,Harn Museum Of Art,museum,0,1,0,0,0,0,0,0,1,1,0,0,4,0,13,0,10,4,11,1,12,8,10,5,5,8,5,7,6,3,1,11,3,12,7,28,35,18,16,14,8,10,1,7,1,1,0,0,18
her,29.651103,-82.3486,Heritage Hall,academic,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,1,0,1,0,1,2,3,1,2,2,5,0,9,2,10,2,1,0,2,0,1,1,1,0,1,0,0,0,0,8
hgs,29.650423,-82.340748,Hough Hall Business School,unknown,6,7,3,6,0,5,1,3,3,0,1,2,12,5,15,6,40,48,45,34,58,66,38,52,107,95,49,57,78,91,38,74,91,74,49,47,22,38,20,22,13,19,4,22,3,15,2,10,92
hol,29.649817,-82.359215,Holland Law Center,academic,0,2,1,6,0,0,0,0,1,0,0,0,7,9,28,23,39,37,56,33,44,62,58,48,58,40,51,54,38,33,38,35,20,28,23,18,22,17,13,13,10,6,5,7,9,6,1,0,78
hrb,29.651757,-82.334063,HR Building,admin,1,2,1,4,0,1,0,1,0,1,0,0,0,0,2,1,3,2,4,4,4,0,3,2,3,9,2,2,3,11,3,2,2,3,2,4,2,4,1,2,3,4,1,6,2,5,4,4,5
hub,29.648251,-82.345586,The Hub,social,2,1,0,0,0,0,0,0,1,0,1,0,5,13,26,30,37,47,77,72,68,126,121,110,96,104,66,87,91,61,46,67,61,40,41,28,17,18,16,8,13,6,6,3,4,3,2,2,108
hume,29.644505,-82.352442,Hume Commons,housing,1,0,0,0,0,0,0,0,0,0,1,0,1,0,4,1,4,1,8,7,12,8,8,9,4,5,10,6,5,6,4,7,1,12,5,8,4,2,3,4,1,5,3,3,5,6,0,0,9
iblc,29.652301,-82.342142,Institute Of Black Culture,social,5,11,4,3,0,1,1,1,1,1,0,1,3,1,4,1,11,8,15,16,8,12,12,23,21,21,6,24,6,15,11,21,8,25,15,14,4,16,5,10,6,10,9,15,10,11,14,14,26
ihlc,29.652293,-82.341916,Hispanic/Latino Cultures Inst,social,4,1,2,1,0,0,0,0,0,1,2,0,2,0,7,1,15,4,10,11,13,23,16,24,19,30,13,18,18,25,8,18,8,23,9,19,9,14,11,11,12,10,7,8,9,4,6,4,31
imag,29.63781,-82.362908,Mycology Lab,academic,0,0,0,0,1,0,0,0,0,0,2,2,0,1,4,2,1,1,5,1,2,3,2,5,2,4,3,6,0,3,2,4,3,12,4,3,2,2,1,1,1,0,0,1,0,0,0,1,6
impl,29.645697,-82.343192,Office Building,admin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,1,4,1,3,1,4,2,1,3,3,2,1,2,4,6,6,4,5,0,8,2,2,4,2,3,1,3,0,1,0,1,10
inf,29.649513,-82.346505,Infirmary,academic,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,8,11,3,6,11,15,6,11,11,11,14,15,15,18,11,13,3,6,5,6,9,3,3,5,2,1,0,0,1,0,1,0,0,27
infb,29.649513,-82.346505,Infirmary,academic,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,8,11,3,6,11,15,6,11,11,11,14,15,15,18,11,13,3,6,5,6,9,3,3,5,2,1,0,0,1,0,1,0,0,27
jen,29.644393,-82.342214,Jennings Hall Office,admin,8,6,1,8,1,1,0,2,3,1,8,2,20,7,60,6,93,20,77,33,65,39,65,42,79,53,42,52,58,72,64,81,72,93,54,52,60,41,43,48,30,41,28,41,18,26,8,13,76
lar,29.643124,-82.347321,Larsen Hall,academic,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,5,17,39,14,11,12,13,25,17,36,20,15,38,27,8,14,18,6,18,4,3,2,2,2,2,1,0,1,1,1,1,0,43
lbw,29.65112,-82.34288,Library West,library,53,8,34,3,10,0,6,1,6,1,5,1,8,6,13,24,31,51,59,69,56,111,107,128,122,117,92,77,100,86,84,73,85,54,66,64,74,46,54,39,48,32,46,32,31,19,28,11,127
lit,29.648846,-82.340697,Little Hall,academic,0,2,0,0,0,0,0,0,1,0,0,1,3,11,16,42,62,74,104,108,141,72,108,98,126,91,120,29,44,55,55,34,27,32,35,27,22,12,19,25,13,2,5,3,2,2,1,0,168
mae,29.64668,-82.349201,Materials Engineering,academic,0,1,0,2,0,0,0,0,0,0,0,0,3,1,1,2,3,6,3,5,2,9,8,9,8,12,12,12,11,12,9,7,5,15,2,7,9,5,4,3,2,6,3,15,1,9,0,1,22
maec,29.647327,-82.349466,MAE C,academic,2,1,1,1,0,0,0,0,0,0,0,0,0,2,9,4,10,3,14,7,17,7,15,11,20,16,10,7,17,12,9,12,17,9,18,13,9,7,6,1,3,8,3,7,4,2,2,4,20
mat,29.651649,-82.341016,Matherly Hall,academic,4,1,0,1,0,0,0,1,0,2,1,2,2,9,5,25,29,88,102,128,118,78,144,95,117,100,52,51,88,53,64,37,55,19,18,16,8,9,13,5,2,3,0,2,6,5,4,3,164
mcca,29.646982,-82.345531,Mccarty Hall A,academic,0,0,1,0,0,0,0,0,0,0,0,1,0,4,4,11,16,30,38,45,48,14,27,26,8,40,44,22,23,15,11,5,5,38,11,12,23,27,3,5,0,0,0,0,0,0,0,0,87
mccaG,29.646982,-82.345531,Mccarty Hall A,academic,0,0,1,0,0,0,0,0,0,0,0,1,0,4,4,11,16,30,38,45,48,14,27,26,8,40,44,22,23,15,11,5,5,38,11,12,23,27,3,5,0,0,0,0,0,0,0,0,87
mccb,29.646754,-82.34492,Mccarty Hall B,academic,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,6,11,16,36,28,21,26,19,23,21,29,10,12,11,10,4,0,4,5,13,10,14,13,1,1,1,0,2,2,1,0,0,46
mccbG,29.646754,-82.34492,Mccarty Hall B,academic,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,6,11,16,36,28,21,26,19,23,21,29,10,12,11,10,4,0,4,5,13,10,14,13,1,1,1,0,2,2,1,0,0,46
mccc,29.646682,-82.345338,Mccarty Hall C,academic,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,3,7,5,4,7,5,32,50,25,6,7,30,24,6,11,9,7,29,1,1,4,0,0,5,1,0,0,1,0,0,0,63
mccctr,29.646682,-82.345338,Mccarty Hall C,academic,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,3,7,5,4,7,5,32,50,25,6,7,30,24,6,11,9,7,29,1,1,4,0,0,5,1,0,0,1,0,0,0,63
mccd,29.64646,-82.344389,Mccarty Hall D,academic,0,0,0,0,1,0,1,0,0,0,1,3,0,4,6,13,9,18,22,12,20,17,17,14,18,28,15,18,13,18,16,20,20,10,9,6,3,9,3,8,4,4,0,2,0,3,0,0,22
mccdG,29.64646,-82.344389,Mccarty Hall D,academic,0,0,0,0,1,0,1,0,0,0,1,3,0,4,6,13,9,18,22,12,20,17,17,14,18,28,15,18,13,18,16,20,20,10,9,6,3,9,3,8,4,4,0,2,0,3,0,0,22
mcg,29.636058,-82.370845,Mcguire Center,academic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,2,0,1,3,4,1,2,4,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
mcgB,29.636058,-82.370845,Mcguire Center,academic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,2,0,1,3,4,1,2,4,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
mcgC,29.636058,-82.370845,Mcguire Center,academic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,2,0,1,3,4,1,2,4,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
mcgCG,29.636058,-82.370845,Mcguire Center,academic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,2,0,1,3,4,1,2,4,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
mckl,29.648039,-82.346425,Microkelvin Laboratory,academic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,5,1,4,1,6,2,2,1,1,1,2,4,1,1,2,1,3,1,1,1,3,0,0,0,2,0,0,0,0,0,6
mcsb,29.639963,-82.362885,Microbiology/Cell Science,academic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,3,8,13,7,13,8,6,5,2,3,6,3,1,1,0,2,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,15
meb,29.641979,-82.344079,Harrell Medical Education Building,academic,1,1,0,5,0,2,0,0,1,1,3,2,2,0,19,11,31,15,47,20,43,31,35,56,66,51,33,44,39,50,25,55,36,42,37,22,22,25,9,27,10,25,2,15,4,12,3,4,63
mebv,29.641979,-82.344079,Harrell Medical Education Building,academic,1,1,0,5,0,2,0,0,1,1,3,2,2,0,19,11,31,15,47,20,43,31,35,56,66,51,33,44,39,50,25,55,36,42,37,22,22,25,9,27,10,25,2,15,4,12,3,4,63
meh,29.632906,-82.361672,Mehrhof Hall,academic,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,4,6,7,8,5,8,1,6,1,5,1,7,3,3,2,13,1,16,1,8,0,8,0,5,0,4,0,5,0,6,14
msl,29.647957,-82.343904,Marston Science Library,library,3,0,0,0,0,0,0,1,0,0,1,0,3,3,11,14,27,47,38,66,69,93,90,85,90,111,94,91,95,87,100,80,87,73,71,61,61,58,57,33,27,34,38,18,19,10,22,0,177
mub,29.648244,-82.342908,Music Building,academic,3,4,1,5,1,1,0,0,0,0,0,0,3,6,15,15,25,20,41,37,55,50,69,36,49,64,39,48,55,48,45,47,64,37,25,24,22,38,18,17,19,15,23,9,8,3,2,4,94
mus,29.644484,-82.3441,Dickinson Hall,academic,1,2,1,0,0,1,0,0,0,0,1,3,0,3,10,3,10,13,13,5,15,13,18,13,15,18,12,21,12,17,20,11,32,12,12,11,8,6,4,5,3,8,8,5,5,3,1,1,27
nano,29.642764,-82.346123,Nanoscale Research,academic,0,0,0,1,0,0,0,0,0,0,0,0,2,1,10,5,18,7,20,20,11,17,17,20,18,24,9,17,19,23,26,14,14,20,13,28,12,13,7,9,1,4,1,5,2,2,2,4,32
neb,29.642287,-82.347076,New Engineering Building,unknown,2,0,0,0,0,0,1,0,0,0,0,1,0,4,7,22,9,32,51,31,36,42,75,42,60,70,15,18,72,33,43,21,40,12,32,6,24,9,11,2,6,1,4,0,2,1,2,1,77
npb,29.643913,-82.349779,Physics,academic,2,1,0,2,0,0,0,0,1,0,1,0,5,9,18,18,49,52,70,56,87,69,74,42,72,63,55,64,56,62,42,30,48,36,17,33,12,21,8,15,22,5,8,7,4,3,11,3,105
npbB,29.643913,-82.349779,Physics,academic,2,1,0,2,0,0,0,0,1,0,1,0,5,9,18,18,49,52,70,56,87,69,74,42,72,63,55,64,56,62,42,30,48,36,17,33,12,21,8,15,22,5,8,7,4,3,11,3,105
nrg,29.646251,-82.337966,Norman Gym,sports,1,1,0,2,0,0,0,0,0,0,0,0,1,1,10,1,14,10,18,15,17,16,34,20,19,14,10,11,17,21,8,17,14,22,11,11,4,10,1,5,3,7,1,1,1,2,1,1,30
nrn,29.646947,-82.338164,Norman Hall,academic,3,8,1,8,0,2,1,2,0,0,0,0,2,2,18,22,33,37,47,66,107,116,129,104,94,90,62,86,63,40,53,57,20,48,31,21,30,26,24,21,22,12,14,10,4,4,3,4,169
nrna,29.646645,-82.337581,Norman Hall Addition,academic,0,3,1,0,1,0,0,0,0,0,0,0,0,3,8,10,15,19,19,28,40,43,39,50,53,43,46,36,45,27,36,35,36,26,12,25,10,14,11,13,6,13,4,15,0,5,2,5,76
nrnag,29.646645,-82.337581,Norman Hall Addition,academic,0,3,1,0,1,0,0,0,0,0,0,0,0,3,8,10,15,19,19,28,40,43,39,50,53,43,46,36,45,27,36,35,36,26,12,25,10,14,11,13,6,13,4,15,0,5,2,5,76
nsc,29.647381,-82.347996,Nuclear Sciences,academic,1,1,0,0,0,0,0,0,0,0,1,0,1,0,9,7,24,17,15,23,23,31,34,44,29,34,21,38,24,32,14,13,22,14,15,11,8,9,6,12,8,5,8,5,3,0,4,2,42
nzh,29.645392,-82.345778,Newins-Ziegler Hall,academic,0,1,1,1,0,0,0,0,0,0,0,2,0,2,4,4,9,6,15,9,13,6,7,16,12,13,23,21,9,12,6,8,8,5,3,5,8,7,2,3,2,3,3,4,0,2,0,0,21
nzhB,29.645392,-82.345778,Newins-Ziegler Hall,academic,0,1,1,1,0,0,0,0,0,0,0,2,0,2,4,4,9,6,15,9,13,6,7,16,12,13,23,21,9,12,6,8,8,5,3,5,8,7,2,3,2,3,3,4,0,2,0,0,21
ohl1,29.639754,-82.358956,Ornamental Hort Laboratory 1,academic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ohl2,29.639824,-82.358554,Ornamental Hort Laboratory 2,academic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pcpa,29.635312,-82.369309,Phillips Center,social,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,1,2,0,3,3,1,2,2,3,11,6,2,5,5,5,1,1,3,2,4,10,2,3,8,3,5,0,0,0,0,0,12
pdc,29.642948,-82.369274,Physical Plant Central Stores,academic,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,2,6,4,4,6,2,2,7,4,1,1,2,0,6,3,2,0,3,2,2,1,2,2,2,0,0,0,0,0,1,1,0,1,7
phl,29.644585,-82.34878,Phelps Lab,academic,1,1,0,1,0,0,1,0,0,0,1,0,0,0,2,4,14,3,12,11,13,10,3,14,10,15,6,16,12,21,9,23,17,19,12,11,7,8,7,14,7,7,4,5,3,1,0,2,20
plsl,29.639079,-82.358344,Agronomy Plant Science Lab,academic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
pow,29.635726,-82.370236,Powell Hall,museum,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,2,5,3,0,5,4,11,10,10,7,3,4,2,1,2,0,2,1,4,2,0,0,0,0,0,0,0,0,0,7
pres,29.648184,-82.36085,Presidents Residence,housing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
psf,29.639481,-82.359603,Plant Science Facility,academic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,2,1,1,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
pst,29.641504,-82.347885,Particle Science & Technology,academic,1,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,2,2,6,8,2,3,1,2,3,3,2,2,2,4,3,3,3,6,2,1,2,2,2,0,0,1,0,0,0,0,0,7
psy,29.643418,-82.346266,Psychology,academic,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,9,21,24,38,33,16,9,41,39,45,27,10,11,21,21,18,17,20,26,18,25,18,10,3,5,2,3,2,3,0,2,1,1,49
